745	0
746	0
747	5
748	5
749	9
750	0
751	5
752	5
753	64
754	0
755	27
756	238
757	10
758	42
759	16
760	0
761	6
762	5
763	5
764	5
765	5
766	23
767	31
768	0
769	40
770	23
771	284
772	5
773	5
774	5
775	5
776	5
777	27
778	99
779	49
780	81
781	5
782	5
783	0
784	5
785	27
786	16
787	16
788	31
789	42
790	0
791	14
792	0
793	23
794	26
795	5
796	5
797	5
798	22
799	31
800	5
801	66
802	215
803	31
804	5
805	285
806	31
807	42
808	0
809	20
810	5
811	0
812	5
813	16
814	352
815	0
816	45
817	43
818	0
819	46
820	5
821	5
822	43
823	81
824	0
825	5
826	5
827	52
828	5
829	16
830	5
831	5
832	67
833	5
834	198
835	5
836	52
837	5
838	139
839	27
840	2
841	5
842	0
843	5
844	5
845	0
846	170
847	5
848	5
849	0
850	167
851	5
852	0
853	27
854	144
855	5
856	9
857	62
858	0
859	206
860	43
861	0
862	27
863	16
864	5
865	0
866	5
867	0
868	264
869	25
870	0
871	4
872	27
873	5
874	50
875	27
876	5
877	0
878	12
879	4
880	5
881	17
882	5
883	22
884	5
885	166
886	5
887	5
888	27
889	43
890	27
891	69
892	43
893	5
894	5
895	5
896	5
897	5
898	1
899	5
900	0
901	0
902	5
903	5
904	5
905	207
906	45
907	46
908	0
909	0
910	27
911	55
912	42
913	43
914	64
915	5
916	0
917	5
918	0
919	5
920	5
921	0
922	325
923	26
924	12
925	5
926	0
927	5
928	31
929	5
930	0
931	42
932	151
933	42
934	0
935	5
936	0
937	0
938	31
939	0
940	20
941	42
942	0
943	5
944	0
945	5
946	84
947	5
948	5
949	27
950	5
951	0
952	31
953	19
954	5
955	0
956	4
957	5
958	5
959	0
960	0
961	31
962	5
963	44
964	5
965	17
966	0
967	31
968	12
969	12
970	5
971	23
972	5
973	5
974	50
975	5
976	16
977	42
978	264
979	27
980	5
981	9
982	27
983	2
984	27
985	0
986	4
987	5
988	5
989	97
990	5
991	27
992	5
993	9
994	206
995	0
996	21
997	16
998	89
999	5
1000	0
1001	5
1002	5
1003	27
1004	0
1005	5
1006	9
1007	5
1008	0
1009	27
1010	0
1011	0
1012	9
1013	42
1014	27
1015	116
1016	22
1017	12
1018	28
1019	5
1020	16
1021	86
1022	119
1023	4
1024	5
1025	123
1026	183
1027	5
1028	42
1029	5
1030	4
1031	0
1032	0
1033	266
1034	5
1035	2
1036	40
1037	5
1038	23
1039	9
1040	0
1041	5
1042	96
1043	27
1044	0
1045	0
1046	0
1047	27
1048	5
1049	9
1050	0
1051	251
1052	5
1053	57
1054	0
1055	5
1056	5
1057	0
1058	42
1059	31
1060	76
1061	53
1062	5
1063	5
1064	0
1065	0
1066	0
1067	26
1068	5
1069	23
1070	5
1071	5
1072	51
1073	5
1074	5
1075	5
1076	16
1077	5
1078	40
1079	27
1080	0
1081	0
1082	0
1083	0
1084	0
1085	5
1086	0
1087	0
1088	43
1089	5
1090	44
1091	5
1092	5
1093	10
1094	22
1095	5
1096	27
1097	5
1098	5
1099	5
1100	24
1101	45
1102	27
1103	5
1104	155
1105	16
1106	0
1107	45
1108	0
1109	5
1110	27
1111	0
1112	12
1113	5
1114	5
1115	0
1116	0
1117	42
1118	27
1119	27
1120	42
1121	4
1122	27
1123	5
1124	0
1125	5
1126	118
1127	0
1128	0
1129	140
1130	230
1131	114
1132	0
1133	5
1134	27
1135	5
1136	5
1137	0
1138	27
1139	0
1140	31
1141	5
1142	97
1143	0
1144	5
1145	42
1146	15
1147	5
1148	0
1149	31
1150	0
1151	5
1152	0
1153	0
1154	5
1155	5
1156	16
1157	5
1158	5
1159	5
1160	5
1161	28
1162	5
1163	5
1164	0
1165	5
1166	56
1167	0
1168	0
1169	31
1170	5
1171	0
1172	5
1173	119
1174	5
1175	31
1176	0
1177	5
1178	5
1179	0
1180	5
1181	5
1182	286
1183	0
1184	93
1185	5
1186	43
1187	5
1188	88
1189	66
1190	0
1191	46
1192	27
1193	0
1194	0
1195	28
1196	5
1197	0
1198	5
1199	27
1200	5
1201	6
1202	286
1203	53
1204	44
1205	0
1206	0
1207	25
1208	0
1209	5
1210	2
1211	5
1212	5
1213	5
1214	120
1215	27
1216	5
1217	5
1218	116
1219	124
1220	5
1221	5
1222	0
1223	0
1224	0
1225	128
1226	5
1227	5
1228	0
1229	5
1230	88
1231	0
1232	0
1233	31
1234	23
1235	67
1236	31
1237	239
1238	0
1239	5
1240	5
1241	5
1242	42
1243	16
1244	9
1245	17
1246	5
1247	42
1248	28
1249	146
1250	80
1251	44
1252	133
1253	45
1254	9
1255	4
1256	4
1257	61
1258	31
1259	31
1260	0
1261	5
1262	27
1263	27
1264	0
1265	27
1266	27
1267	5
1268	183
1269	81
1270	43
1271	5
1272	5
1273	287
1274	0
1275	4
1276	288
1277	0
1278	0
1279	0
1280	199
1281	0
1282	0
1283	5
1284	5
1285	0
1286	90
1287	4
1288	16
1289	42
1290	5
1291	0
1292	5
1293	27
1294	55
1295	31
1296	5
1297	10
1298	5
1299	4
1300	5
1301	16
1302	0
1303	252
1304	31
1305	31
1306	162
1307	0
1308	27
1309	43
1310	0
1311	5
1312	5
1313	31
1314	5
1315	31
1316	5
1317	51
1318	0
1319	31
1320	5
1321	5
1322	44
1323	23
1324	27
1325	83
1326	23
1327	5
1328	48
1329	5
1330	42
1331	27
1332	89
1333	5
1334	43
1335	0
1336	0
1337	31
1338	200
1339	5
1340	172
1341	9
1342	121
1343	51
1344	22
1345	9
1346	0
1347	27
1348	5
1349	17
1350	0
1351	0
1352	16
1353	16
1354	5
1355	0
1356	0
1357	16
1358	5
1359	40
1360	5
1361	16
1362	231
1363	5
1364	0
1365	27
1366	33
1367	44
1368	52
1369	23
1370	5
1371	5
1372	31
1373	23
1374	5
1375	42
1376	5
1377	0
1378	0
1379	5
1380	5
1381	5
1382	5
1383	5
1384	5
1385	46
1386	51
1387	5
1388	0
1389	42
1390	27
1391	4
1392	28
1393	31
1394	5
1395	267
1396	31
1397	42
1398	27
1399	5
1400	149
1401	232
1402	5
1403	16
1404	10
1405	0
1406	5
1407	0
1408	23
1409	0
1410	5
1411	5
1412	5
1413	69
1414	5
1415	289
1416	9
1417	23
1418	0
1419	184
1420	0
1421	43
1422	0
1423	77
1424	22
1425	116
1426	4
1427	55
1428	0
1429	0
1430	5
1431	0
1432	0
1433	18
1434	98
1435	326
1436	0
1437	5
1438	5
1439	27
1440	5
1441	117
1442	0
1443	27
1444	16
1445	0
1446	22
1447	26
1448	0
1449	5
1450	5
1451	327
1452	0
1453	0
1454	42
1455	4
1456	20
1457	81
1458	0
1459	31
1460	0
1461	0
1462	12
1463	5
1464	0
1465	42
1466	0
1467	31
1468	28
1469	5
1470	5
1471	0
1472	4
1473	0
1474	43
1475	0
1476	2
1477	5
1478	4
1479	0
1480	0
1481	106
1482	42
1483	0
1484	178
1485	16
1486	0
1487	0
1488	27
1489	0
1490	5
1491	5
1492	171
1493	0
1494	5
1495	9
1496	153
1497	0
1498	31
1499	47
1500	22
1501	31
1502	94
1503	4
1504	5
1505	47
1506	0
1507	200
1508	27
1509	5
1510	107
1511	5
1512	0
1513	5
1514	0
1515	0
1516	31
1517	5
1518	26
1519	5
1520	5
1521	0
1522	23
1523	43
1524	2
1525	0
1526	55
1527	0
1528	0
1529	5
1530	0
1531	4
1532	42
1533	5
1534	31
1535	5
1536	53
1537	57
1538	67
1539	5
1540	5
1541	165
1542	27
1543	5
1544	38
1545	44
1546	33
1547	0
1548	0
1549	20
1550	45
1551	16
1552	42
1553	27
1554	117
1555	12
1556	0
1557	0
1558	0
1559	5
1560	4
1561	16
1562	5
1563	4
1564	0
1565	5
1566	5
1567	0
1568	0
1569	50
1570	0
1571	31
1572	27
1573	20
1574	24
1575	31
1576	0
1577	27
1578	0
1579	5
1580	92
1581	42
1582	55
1583	27
1584	0
1585	0
1586	5
1587	0
1588	16
1589	82
1590	5
1591	71
1592	5
1593	42
1594	0
1595	114
1596	253
1597	87
1598	23
1599	16
1600	16
1601	5
1602	84
1603	5
1604	5
1605	0
1606	16
1607	5
1608	5
1609	23
1610	4
1611	5
1612	42
1613	0
1614	0
1615	42
1616	0
1617	126
1618	27
1619	12
1620	0
1621	5
1622	16
1623	65
1624	5
1625	22
1626	5
1627	0
1628	0
1629	0
1630	16
1631	70
1632	0
1633	5
1634	5
1635	5
1636	0
1637	43
1638	31
1639	0
1640	5
1641	40
1642	5
1643	5
1644	0
1645	43
1646	5
1647	5
1648	5
1649	5
1650	0
1651	28
1652	9
1653	4
1654	93
1655	0
1656	5
1657	16
1658	5
1659	9
1660	0
1661	5
1662	0
1663	27
1664	95
1665	0
1666	16
1667	0
1668	129
1669	25
1670	0
1671	0
1672	0
1673	4
1674	5
1675	5
1676	0
1677	1
1678	0
1679	0
1680	23
1681	51
1682	16
1683	5
1684	5
1685	22
1686	74
1687	328
1688	5
1689	15
1690	44
1691	23
1692	79
1693	5
1694	9
1695	0
1696	2
1697	0
1698	21
1699	5
1700	23
1701	5
1702	42
1703	53
1704	5
1705	33
1706	0
1707	5
1708	156
1709	5
1710	16
1711	0
1712	0
1713	48
1714	5
1715	50
1716	31
1717	0
1718	60
1719	5
1720	0
1721	0
1722	5
1723	4
1724	216
1725	5
1726	5
1727	0
1728	5
1729	5
1730	0
1731	5
1732	27
1733	0
1734	27
1735	5
1736	0
1737	0
1738	102
1739	163
1740	0
1741	0
1742	0
1743	5
1744	5
1745	42
1746	27
1747	0
1748	0
1749	34
1750	10
1751	27
1752	0
1753	50
1754	5
1755	44
1756	46
1757	46
1758	0
1759	27
1760	329
1761	0
1762	0
1763	44
1764	43
1765	0
1766	44
1767	50
1768	140
1769	0
1770	5
1771	31
1772	0
1773	0
1774	0
1775	23
1776	5
1777	42
1778	9
1779	5
1780	5
1781	31
1782	31
1783	10
1784	5
1785	5
1786	27
1787	51
1788	5
1789	285
1790	0
1791	14
1792	5
1793	16
1794	5
1795	0
1796	42
1797	5
1798	23
1799	0
1800	0
1801	43
1802	5
1803	5
1804	26
1805	64
1806	0
1807	5
1808	0
1809	5
1810	5
1811	5
1812	0
1813	26
1814	23
1815	59
1816	0
1817	5
1818	5
1819	43
1820	31
1821	31
1822	27
1823	240
1824	9
1825	105
1826	77
1827	0
1828	42
1829	0
1830	5
1831	5
1832	16
1833	0
1834	0
1835	100
1836	27
1837	5
1838	0
1839	0
1840	0
1841	0
1842	0
1843	0
1844	0
1845	21
1846	5
1847	5
1848	0
1849	42
1850	5
1851	173
1852	9
1853	9
1854	31
1855	5
1856	64
1857	5
1858	0
1859	0
1860	42
1861	254
1862	0
1863	0
1864	5
1865	5
1866	0
1867	22
1868	70
1869	45
1870	0
1871	165
1872	5
1873	50
1874	42
1875	5
1876	9
1877	5
1878	0
1879	5
1880	5
1881	0
1882	10
1883	10
1884	0
1885	5
1886	14
1887	0
1888	0
1889	5
1890	5
1891	0
1892	16
1893	5
1894	4
1895	0
1896	27
1897	5
1898	5
1899	0
1900	5
1901	217
1902	66
1903	27
1904	0
1905	5
1906	0
1907	18
1908	5
1909	5
1910	48
1911	4
1912	27
1913	31
1914	5
1915	9
1916	208
1917	5
1918	0
1919	5
1920	5
1921	16
1922	5
1923	308
1924	0
1925	0
1926	0
1927	0
1928	5
1929	12
1930	48
1931	16
1932	5
1933	42
1934	5
1935	4
1936	9
1937	0
1938	43
1939	47
1940	89
1941	27
1942	17
1943	0
1944	5
1945	201
1946	5
1947	27
1948	5
1949	0
1950	0
1951	42
1952	0
1953	28
1954	5
1955	47
1956	0
1957	27
1958	5
1959	5
1960	27
1961	27
1962	4
1963	5
1964	5
1965	0
1966	0
1967	23
1968	44
1969	5
1970	61
1971	12
1972	57
1973	31
1974	0
1975	5
1976	5
1977	9
1978	0
1979	27
1980	5
1981	12
1982	5
1983	27
1984	19
1985	0
1986	43
1987	5
1988	45
1989	139
1990	5
1991	5
1992	31
1993	9
1994	28
1995	33
1996	9
1997	31
1998	5
1999	0
2000	5
2001	0
2002	0
2003	5
2004	0
2005	23
2006	5
2007	0
2008	5
2009	23
2010	115
2011	267
2012	5
2013	55
2014	5
2015	5
2016	17
2017	43
2018	0
2019	27
2020	5
2021	27
2022	109
2023	23
2024	0
2025	5
2026	15
2027	0
2028	0
2029	0
2030	145
2031	0
2032	0
2033	5
2034	5
2035	5
2036	5
2037	5
2038	42
2039	27
2040	5
2041	5
2042	31
2043	5
2044	255
2045	0
2046	5
2047	0
2048	5
2049	44
2050	5
2051	9
2052	0
2053	31
2054	5
2055	5
2056	5
2057	0
2058	26
2059	5
2060	27
2061	0
2062	0
2063	16
2064	238
2065	5
2066	5
2067	9
2068	5
2069	12
2070	68
2071	51
2072	5
2073	26
2074	33
2075	99
2076	0
2077	16
2078	16
2079	0
2080	0
2081	96
2082	5
2083	5
2084	26
2085	0
2086	27
2087	0
2088	22
2089	0
2090	5
2091	27
2092	5
2093	59
2094	0
2095	17
2096	0
2097	5
2098	5
2099	42
2100	27
2101	230
2102	27
2103	17
2104	0
2105	0
2106	0
2107	22
2108	5
2109	9
2110	5
2111	0
2112	91
2113	193
2114	5
2115	129
2116	17
2117	27
2118	5
2119	42
2120	5
2121	0
2122	5
2123	5
2124	27
2125	5
2126	45
2127	10
2128	190
2129	0
2130	28
2131	27
2132	22
2133	0
2134	5
2135	44
2136	5
2137	0
2138	5
2139	0
2140	5
2141	5
2142	233
2143	5
2144	130
2145	256
2146	0
2147	5
2148	27
2149	6
2150	5
2151	0
2152	5
2153	0
2154	0
2155	0
2156	5
2157	39
2158	5
2159	209
2160	0
2161	42
2162	5
2163	5
2164	27
2165	5
2166	27
2167	5
2168	27
2169	5
2170	0
2171	0
2172	16
2173	0
2174	5
2175	0
2176	10
2177	0
2178	5
2179	9
2180	5
2181	0
2182	42
2183	5
2184	83
2185	0
2186	0
2187	27
2188	5
2189	5
2190	0
2191	60
2192	22
2193	180
2194	5
2195	0
2196	0
2197	120
2198	0
2199	0
2200	5
2201	5
2202	288
2203	40
2204	5
2205	5
2206	5
2207	31
2208	31
2209	31
2210	5
2211	5
2212	5
2213	5
2214	44
2215	0
2216	5
2217	5
2218	43
2219	16
2220	26
2221	5
2222	5
2223	23
2224	5
2225	5
2226	49
2227	0
2228	9
2229	42
2230	5
2231	5
2232	0
2233	10
2234	5
2235	0
2236	16
2237	0
2238	27
2239	9
2240	27
2241	5
2242	26
2243	5
2244	12
2245	5
2246	174
2247	16
2248	43
2249	5
2250	0
2251	27
2252	5
2253	0
2254	42
2255	5
2256	5
2257	5
2258	2
2259	31
2260	5
2261	5
2262	27
2263	16
2264	16
2265	0
2266	22
2267	0
2268	5
2269	0
2270	0
2271	27
2272	16
2273	5
2274	2
2275	2
2276	5
2277	21
2278	0
2279	5
2280	5
2281	0
2282	5
2283	0
2284	27
2285	45
2286	5
2287	5
2288	81
2289	18
2290	12
2291	20
2292	0
2293	5
2294	31
2295	26
2296	5
2297	5
2298	0
2299	65
2300	0
2301	0
2302	27
2303	0
2304	23
2305	27
2306	241
2307	0
2308	42
2309	205
2310	38
2311	0
2312	69
2313	31
2314	0
2315	5
2316	0
2317	0
2318	5
2319	218
2320	0
2321	79
2322	322
2323	31
2324	5
2325	5
2326	5
2327	207
2328	0
2329	0
2330	5
2331	5
2332	0
2333	17
2334	31
2335	25
2336	16
2337	0
2338	55
2339	0
2340	0
2341	0
2342	80
2343	23
2344	10
2345	0
2346	6
2347	27
2348	106
2349	0
2350	5
2351	42
2352	268
2353	0
2354	5
2355	5
2356	44
2357	5
2358	9
2359	5
2360	27
2361	31
2362	5
2363	5
2364	0
2365	5
2366	0
2367	5
2368	0
2369	28
2370	50
2371	27
2372	0
2373	9
2374	47
2375	0
2376	42
2377	10
2378	31
2379	5
2380	0
2381	5
2382	5
2383	0
2384	321
2385	66
2386	23
2387	0
2388	0
2389	15
2390	16
2391	0
2392	5
2393	43
2394	0
2395	5
2396	0
2397	5
2398	5
2399	5
2400	180
2401	31
2402	5
2403	0
2404	5
2405	45
2406	0
2407	5
2408	16
2409	5
2410	5
2411	5
2412	5
2413	0
2414	5
2415	5
2416	5
2417	0
2418	28
2419	29
2420	5
2421	42
2422	0
2423	6
2424	24
2425	31
2426	5
2427	0
2428	31
2429	5
2430	5
2431	63
2432	74
2433	0
2434	0
2435	0
2436	5
2437	103
2438	31
2439	42
2440	23
2441	9
2442	27
2443	46
2444	5
2445	0
2446	208
2447	5
2448	5
2449	0
2450	0
2451	31
2452	42
2453	5
2454	16
2455	0
2456	100
2457	0
2458	0
2459	45
2460	18
2461	16
2462	42
2463	5
2464	0
2465	229
2466	23
2467	0
2468	105
2469	20
2470	5
2471	82
2472	31
2473	5
2474	27
2475	9
2476	5
2477	5
2478	27
2479	0
2480	31
2481	5
2482	5
2483	5
2484	5
2485	5
2486	0
2487	5
2488	106
2489	0
2490	10
2491	0
2492	0
2493	5
2494	4
2495	134
2496	242
2497	23
2498	5
2499	0
2500	0
2501	0
2502	9
2503	0
2504	43
2505	5
2506	4
2507	5
2508	5
2509	56
2510	5
2511	5
2512	31
2513	5
2514	0
2515	10
2516	4
2517	0
2518	0
2519	5
2520	6
2521	31
2522	5
2523	0
2524	0
2525	45
2526	219
2527	5
2528	6
2529	0
2530	5
2531	42
2532	5
2533	5
2534	5
2535	0
2536	0
2537	0
2538	43
2539	15
2540	0
2541	16
2542	0
2543	5
2544	27
2545	44
2546	5
2547	27
2548	9
2549	31
2550	194
2551	5
2552	5
2553	0
2554	0
2555	26
2556	31
2557	43
2558	130
2559	27
2560	49
2561	0
2562	31
2563	44
2564	0
2565	0
2566	5
2567	31
2568	0
2569	5
2570	251
2571	31
2572	202
2573	243
2574	5
2575	59
2576	5
2577	0
2578	5
2579	5
2580	5
2581	5
2582	0
2583	5
2584	0
2585	5
2586	5
2587	16
2588	42
2589	16
2590	38
2591	9
2592	0
2593	0
2594	16
2595	42
2596	12
2597	27
2598	5
2599	0
2600	43
2601	5
2602	5
2603	42
2604	5
2605	16
2606	0
2607	28
2608	0
2609	16
2610	0
2611	5
2612	27
2613	166
2614	31
2615	28
2616	16
2617	16
2618	39
2619	59
2620	23
2621	5
2622	0
2623	5
2624	5
2625	257
2626	5
2627	0
2628	0
2629	9
2630	0
2631	31
2632	5
2633	0
2634	0
2635	5
2636	27
2637	22
2638	5
2639	5
2640	0
2641	23
2642	0
2643	42
2644	19
2645	5
2646	31
2647	27
2648	5
2649	31
2650	16
2651	16
2652	23
2653	31
2654	0
2655	0
2656	31
2657	15
2658	27
2659	26
2660	5
2661	0
2662	5
2663	0
2664	21
2665	5
2666	5
2667	9
2668	0
2669	0
2670	12
2671	0
2672	16
2673	40
2674	5
2675	42
2676	16
2677	44
2678	207
2679	0
2680	5
2681	5
2682	44
2683	31
2684	5
2685	27
2686	16
2687	5
2688	5
2689	12
2690	0
2691	0
2692	31
2693	5
2694	27
2695	5
2696	5
2697	0
2698	18
2699	22
2700	22
2701	204
2702	44
2703	9
2704	0
2705	5
2706	120
2707	31
2708	0
2709	0
2710	27
2711	27
2712	27
2713	0
2714	0
2715	27
2716	309
2717	9
2718	27
2719	5
2720	5
2721	0
2722	0
2723	43
2724	18
2725	5
2726	44
2727	0
2728	0
2729	59
2730	0
2731	16
2732	234
2733	0
2734	5
2735	27
2736	9
2737	174
2738	43
2739	5
2740	5
2741	5
2742	0
2743	16
2744	43
2745	42
2746	42
2747	27
2748	5
2749	0
2750	22
2751	234
2752	49
2753	5
2754	135
2755	5
2756	0
2757	171
2758	269
2759	0
2760	10
2761	0
2762	5
2763	40
2764	5
2765	31
2766	70
2767	5
2768	0
2769	4
2770	19
2771	5
2772	150
2773	16
2774	330
2775	5
2776	5
2777	31
2778	88
2779	53
2780	5
2781	0
2782	353
2783	55
2784	61
2785	0
2786	27
2787	5
2788	74
2789	5
2790	0
2791	0
2792	0
2793	0
2794	155
2795	16
2796	12
2797	27
2798	27
2799	5
2800	27
2801	0
2802	0
2803	59
2804	77
2805	68
2806	15
2807	0
2808	0
2809	5
2810	103
2811	42
2812	0
2813	27
2814	0
2815	66
2816	5
2817	305
2818	0
2819	266
2820	42
2821	353
2822	0
2823	209
2824	42
2825	5
2826	4
2827	72
2828	5
2829	5
2830	5
2831	5
2832	0
2833	0
2834	16
2835	5
2836	5
2837	5
2838	0
2839	43
2840	3
2841	0
2842	0
2843	0
2844	0
2845	5
2846	5
2847	5
2848	16
2849	0
2850	0
2851	5
2852	0
2853	0
2854	5
2855	0
2856	27
2857	31
2858	5
2859	26
2860	0
2861	0
2862	214
2863	0
2864	0
2865	5
2866	0
2867	0
2868	4
2869	31
2870	55
2871	23
2872	0
2873	31
2874	0
2875	0
2876	12
2877	0
2878	44
2879	16
2880	0
2881	5
2882	5
2883	0
2884	22
2885	31
2886	0
2887	60
2888	5
2889	5
2890	0
2891	0
2892	5
2893	5
2894	0
2895	152
2896	4
2897	27
2898	5
2899	0
2900	23
2901	90
2902	17
2903	0
2904	31
2905	0
2906	0
2907	5
2908	5
2909	31
2910	0
2911	27
2912	5
2913	289
2914	26
2915	23
2916	0
2917	0
2918	45
2919	27
2920	5
2921	100
2922	5
2923	48
2924	48
2925	27
2926	27
2927	27
2928	0
2929	181
2930	31
2931	5
2932	115
2933	5
2934	82
2935	16
2936	5
2937	44
2938	97
2939	31
2940	12
2941	9
2942	5
2943	0
2944	5
2945	31
2946	5
2947	129
2948	4
2949	0
2950	5
2951	5
2952	0
2953	5
2954	5
2955	44
2956	0
2957	5
2958	43
2959	76
2960	5
2961	5
2962	5
2963	0
2964	195
2965	27
2966	31
2967	27
2968	2
2969	5
2970	5
2971	0
2972	5
2973	0
2974	44
2975	27
2976	5
2977	5
2978	5
2979	287
2980	5
2981	310
2982	5
2983	0
2984	17
2985	44
2986	9
2987	5
2988	42
2989	5
2990	4
2991	59
2992	64
2993	5
2994	5
2995	21
2996	0
2997	4
2998	16
2999	5
